date,day,oc3,al4,pet2,can,gbl,sachet,enmix,date_type,status_process,electric_consume
9/22/2024,Sunday,894864,324377,0,0,0,0,0,weekend,1,113744
9/23/2024,Monday,839568,403954,0,254164,0,0,177375,workday,1,66544
9/24/2024,Tuesday,309600,0,381154,0,0,0,177375,workday,1,113728
9/25/2024,Wednesday,600864,0,384206,0,63311,52000,170884,workday,1,110784
9/26/2024,Thursday,89616,1363543,238389,0,63574,0,177375,workday,1,99824
9/27/2024,Friday,0,1406503,242811,0,0,52000,160997,workday,1,106304
9/28/2024,Saturday,0,1312114,630103,0,0,0,0,weekend,1,109888
9/29/2024,Sunday,0,1283349,0,0,0,0,0,weekend,1,90256
9/30/2024,Monday,0,495531,0,0,63418,0,175701,workday,1,98464
10/1/2024,Tuesday,625944,1214503,0,0,63516,0,171486,workday,1,98752
10/2/2024,Wednesday,895344,0,0,0,63442,52000,152740,workday,1,109520
10/3/2024,Thursday,959328,1313486,0,0,63615,22286,142885,workday,1,80064
10/4/2024,Friday,948120,1357611,0,0,63623,0,93615,workday,1,143936
10/5/2024,Saturday,958032,107554,373200,0,0,0,0,weekend,1,107440
10/6/2024,Sunday,981024,0,422297,0,0,0,0,weekend,1,107920
10/7/2024,Monday,805584,0,362743,0,0,0,177375,workday,1,104880
10/8/2024,Tuesday,0,172251,420137,0,0,59429,177375,workday,1,100768
10/9/2024,Wednesday,0,0,312617,0,0,0,177375,workday,1,13760
10/10/2024,Thursday,851304,311109,0,0,43269,59429,88688,workday,1,208240
10/11/2024,Friday,173904,1046880,0,0,41301,0,0,workday,1,106416
10/12/2024,Saturday,1387824,271680,287657,0,0,59119,0,weekend,1,75824
10/13/2024,Sunday,913056,1219646,0,0,0,0,0,weekend,1,146528
10/14/2024,Monday,953064,0,0,0,0,0,177375,workday,1,93168
10/15/2024,Tuesday,0,1257977,0,413763,0,44819,177375,workday,1,98304
10/16/2024,Wednesday,960600,1280503,0,414307,0,44324,177375,workday,1,100144
10/17/2024,Thursday,190536,1351954,0,206440,0,29219,177375,workday,1,108096
10/18/2024,Friday,0,1234286,0,206350,0,45314,154987,workday,1,70592
10/19/2024,Saturday,962472,1280537,0,0,0,0,0,weekend,1,96208
10/20/2024,Sunday,925392,962743,0,0,0,0,0,weekend,1,86960
10/21/2024,Monday,865224,513977,0,0,0,0,177375,workday,1,131120
10/22/2024,Tuesday,955248,546754,0,413899,0,25010,177375,workday,1,97120
10/23/2024,Wednesday,977232,0,0,414058,0,0,170851,workday,1,93040
10/24/2024,Thursday,963336,1349931,0,414442,0,32933,0,workday,1,115472
10/25/2024,Friday,581952,907269,0,0,0,14857,0,workday,1,126016
10/26/2024,Saturday,0,561017,0,0,0,0,0,weekend,1,92912
10/27/2024,Sunday,823008,578709,0,0,0,52743,0,weekend,1,96496
10/28/2024,Monday,970752,537291,0,0,0,58438,171605,workday,1,87232
10/29/2024,Tuesday,955800,577371,0,0,0,58933,180705,workday,1,149776
10/30/2024,Wednesday,1538784,1127040,0,1243214,0,58190,177375,workday,1,111920
10/31/2024,Thursday,505728,577783,0,617149,0,63143,177375,workday,1,111280
